student_id,age,gender,socio_economic_tier,distance_from_campus_km,internet_access,parent_education
STU13777,20,Female,Medium,7.2,High-Speed,Doctorate
STU13778,19,Female,High,1.8,High-Speed,Bachelors
STU13779,20,Female,Medium,9.6,High-Speed,High School
STU13780,22,Male,Low,3.3,High-Speed,Masters
STU13781,18,Male,Low,14.9,Moderate,High School
STU13782,20,Male,High,15.7,Moderate,Bachelors
STU13783,22,Female,Low,5.9,Moderate,Bachelors
STU13784,19,Female,High,1.9,High-Speed,High School
STU13785,21,Male,Low,9.9,Limited,Masters
STU13786,24,Female,High,46.9,Moderate,High School
STU13787,23,Male,Medium,9.3,High-Speed,Bachelors
STU13788,19,Male,Medium,0.3,High-Speed,High School
STU13789,18,Other,Medium,0.2,High-Speed,Bachelors
STU13790,23,Male,Medium,3.7,Limited,Bachelors
STU13791,24,Male,Medium,2.1,High-Speed,High School
STU13792,19,Female,Medium,15.9,High-Speed,Bachelors
STU13793,25,Female,Medium,17.7,High-Speed,Bachelors
STU13794,19,Male,Low,2.8,Moderate,Bachelors
STU13795,19,Female,Low,3.7,High-Speed,Bachelors
STU13796,25,Female,Medium,2.6,High-Speed,Bachelors
STU13797,19,Male,Low,22.7,High-Speed,High School
STU13798,23,Male,Medium,6.6,High-Speed,Bachelors
STU13799,18,Female,Low,10.1,High-Speed,Bachelors
STU13800,24,Male,Medium,5.1,High-Speed,Bachelors
STU13801,22,Female,Low,9.5,Moderate,Masters
STU13802,20,Female,Medium,4.6,Moderate,High School
STU13803,25,Other,Low,3.9,Moderate,High School
STU13804,21,Male,Low,9.6,High-Speed,High School
STU13805,25,Female,Low,8.5,Moderate,High School
STU13806,24,Male,High,3.3,High-Speed,High School
STU13807,20,Male,Low,1.5,High-Speed,Doctorate
STU13808,20,Male,Medium,4.4,Limited,High School
STU13809,21,Male,Low,5.1,Moderate,Bachelors
STU13810,24,Female,Low,9.4,High-Speed,High School
STU13811,23,Male,Medium,23.4,Moderate,Bachelors
STU13812,18,Male,Medium,0.4,Limited,Doctorate
STU13813,21,Female,High,2.7,Moderate,High School
STU13814,18,Male,High,2.0,Moderate,Masters
STU13815,23,Female,Medium,6.6,Moderate,Doctorate
STU13816,20,Male,Medium,5.3,High-Speed,Bachelors
STU13817,18,Female,Medium,12.4,High-Speed,High School
STU13818,23,Female,Medium,2.6,Moderate,Bachelors
STU13819,23,Male,High,8.6,High-Speed,Masters
STU13820,22,Male,Medium,20.5,High-Speed,High School
STU13821,21,Male,Medium,22.9,High-Speed,Bachelors
STU13822,22,Female,Low,30.3,High-Speed,High School
STU13823,25,Male,Low,14.1,Limited,High School
STU13824,20,Male,High,22.5,Moderate,Masters
STU13825,21,Male,Medium,2.5,High-Speed,Bachelors
STU13826,20,Male,Medium,2.1,Limited,High School
STU13827,22,Male,Low,0.1,Limited,Bachelors
STU13828,24,Female,High,11.7,High-Speed,High School
STU13829,23,Male,Low,26.3,Limited,High School
STU13830,20,Male,High,2.0,High-Speed,Bachelors
STU13831,21,Female,Low,9.6,High-Speed,Bachelors
STU13832,25,Female,High,13.0,High-Speed,High School
STU13833,21,Male,Medium,24.9,Moderate,High School
STU13834,20,Male,Low,9.9,High-Speed,Bachelors
STU13835,21,Male,Medium,33.4,Moderate,Masters
STU13836,25,Female,Medium,4.0,Moderate,Masters
STU13837,23,Male,Low,4.1,High-Speed,High School
STU13838,24,Female,High,7.4,High-Speed,Bachelors
STU13839,23,Female,Medium,4.6,High-Speed,Masters
STU13840,21,Female,Medium,0.0,High-Speed,Bachelors
STU13841,25,Male,Low,12.5,Moderate,Masters
STU13842,25,Male,Medium,13.2,High-Speed,Masters
STU13843,20,Male,High,13.1,High-Speed,High School
STU13844,22,Male,Medium,4.0,High-Speed,High School
STU13845,21,Female,High,7.0,Moderate,High School
STU13846,21,Female,High,4.2,Moderate,High School
STU13847,21,Female,Low,0.2,Limited,Masters
STU13848,21,Female,Low,7.9,Moderate,Masters
STU13849,20,Male,High,1.3,High-Speed,High School
STU13850,22,Male,Medium,0.8,High-Speed,Bachelors
STU13851,22,Male,Low,13.4,Moderate,Bachelors
STU13852,18,Female,Low,0.1,Limited,High School
STU13853,21,Female,Medium,30.3,High-Speed,Bachelors
STU13854,21,Female,Medium,6.9,High-Speed,Masters
STU13855,18,Male,Low,38.7,High-Speed,High School
STU13856,22,Male,Low,0.6,Moderate,High School
STU13857,25,Female,High,8.3,High-Speed,High School
STU13858,25,Male,Medium,4.1,High-Speed,High School
STU13859,19,Female,Medium,17.6,Moderate,High School
STU13860,23,Female,Medium,4.3,High-Speed,Bachelors
STU13861,19,Female,Medium,2.9,High-Speed,Bachelors
STU13862,22,Male,Medium,18.5,High-Speed,Bachelors
STU13863,24,Male,Medium,4.5,High-Speed,High School
STU13864,21,Male,Low,0.2,High-Speed,High School
STU13865,19,Male,Medium,4.7,High-Speed,Masters
STU13866,20,Male,Medium,10.1,High-Speed,Masters
STU13867,25,Female,High,2.8,Moderate,High School
STU13868,20,Female,Medium,5.4,Moderate,High School
STU13869,18,Male,High,0.6,High-Speed,Masters
STU13870,22,Male,High,8.4,High-Speed,High School
STU13871,22,Male,Low,13.4,Moderate,High School
STU13872,19,Male,Medium,5.1,High-Speed,Bachelors
STU13873,21,Female,Medium,5.2,High-Speed,High School
STU13874,22,Male,High,0.9,High-Speed,High School
STU13875,19,Male,Medium,2.1,Moderate,Bachelors
STU13876,19,Male,Medium,1.6,High-Speed,Bachelors
STU13877,23,Female,Medium,6.2,Moderate,Masters
STU13878,23,Female,Low,7.2,Moderate,Doctorate
STU13879,22,Male,Low,28.3,Limited,High School
STU13880,19,Female,Medium,0.7,High-Speed,High School
STU13881,18,Female,Medium,8.7,Moderate,Bachelors
STU13882,18,Female,Medium,7.1,High-Speed,Bachelors
STU13883,23,Male,Medium,6.9,High-Speed,High School
STU13884,22,Female,Low,19.6,High-Speed,High School
STU13885,25,Female,Medium,2.2,High-Speed,High School
STU13886,21,Female,Low,0.4,Moderate,Bachelors
STU13887,24,Female,High,10.6,High-Speed,High School
STU13888,25,Female,High,4.0,High-Speed,Doctorate
STU13889,18,Male,Medium,0.2,High-Speed,High School
STU13890,18,Female,Low,2.8,Moderate,Doctorate
STU13891,25,Female,Low,3.5,High-Speed,Masters
STU13892,23,Female,Medium,9.1,Moderate,Bachelors
STU13893,23,Male,Medium,1.8,Moderate,Bachelors
STU13894,22,Female,Medium,5.1,Moderate,Bachelors
STU13895,23,Female,Low,6.3,High-Speed,High School
STU13896,20,Male,Medium,5.8,Moderate,High School
STU13897,24,Female,Medium,34.7,High-Speed,Bachelors
STU13898,25,Female,Medium,0.4,Moderate,Bachelors
STU13899,25,Female,Medium,28.6,Moderate,Bachelors
STU13900,19,Male,Low,8.3,High-Speed,Bachelors
STU13901,18,Male,Medium,15.1,Moderate,Bachelors
STU13902,25,Female,High,5.3,High-Speed,Bachelors
STU13903,20,Male,Medium,5.7,High-Speed,Bachelors
STU13904,25,Female,High,20.1,High-Speed,Bachelors
STU13905,21,Male,Medium,21.5,Limited,Masters
STU13906,20,Female,Low,2.6,Moderate,Bachelors
STU13907,22,Male,Medium,2.1,Moderate,Bachelors
STU13908,21,Female,Medium,6.5,Limited,Bachelors
STU13909,21,Male,Medium,21.9,High-Speed,Bachelors
STU13910,25,Male,Low,3.7,Limited,Bachelors
STU13911,23,Male,Medium,10.0,High-Speed,High School
STU13912,25,Male,Low,11.7,Moderate,Doctorate
STU13913,20,Female,Low,14.3,Moderate,High School
STU13914,22,Female,Medium,7.9,High-Speed,High School
STU13915,18,Male,Medium,4.9,High-Speed,High School
STU13916,24,Female,High,32.4,High-Speed,High School
STU13917,23,Male,Medium,9.0,Limited,Bachelors
STU13918,20,Female,Medium,12.4,High-Speed,Bachelors
STU13919,18,Female,Medium,4.0,High-Speed,Masters
STU13920,20,Female,Medium,10.5,Moderate,High School
STU13921,23,Male,Low,2.8,High-Speed,High School
STU13922,18,Female,High,2.7,High-Speed,High School
STU13923,23,Male,Medium,11.9,Moderate,Bachelors
STU13924,20,Other,High,7.0,High-Speed,Masters
STU13925,21,Male,Medium,10.9,Moderate,Bachelors
STU13926,24,Female,Low,3.0,High-Speed,High School
STU13927,19,Female,Medium,8.7,High-Speed,Doctorate
STU13928,24,Female,Low,5.6,High-Speed,High School
STU13929,21,Male,Medium,8.6,High-Speed,Bachelors
STU13930,23,Female,Low,3.3,Limited,Bachelors
STU13931,24,Male,Medium,11.9,Moderate,High School
STU13932,23,Female,High,15.6,High-Speed,High School
STU13933,23,Male,Medium,2.9,High-Speed,High School
STU13934,18,Male,High,3.4,High-Speed,Masters
STU13935,22,Female,Medium,10.3,High-Speed,Bachelors
STU13936,23,Male,Medium,11.3,High-Speed,Masters
STU13937,24,Male,High,11.6,Moderate,Bachelors
STU13938,24,Male,High,10.9,High-Speed,Bachelors
STU13939,24,Male,Medium,4.7,High-Speed,Bachelors
STU13940,21,Female,Low,4.8,High-Speed,Masters
STU13941,19,Female,Medium,2.8,High-Speed,High School
STU13942,23,Male,Low,1.6,Moderate,High School
STU13943,25,Male,Medium,11.2,High-Speed,Bachelors
STU13944,23,Male,Medium,0.9,High-Speed,Doctorate
STU13945,23,Male,High,26.4,High-Speed,Doctorate
STU13946,25,Female,High,16.7,Limited,Bachelors
STU13947,18,Female,Medium,18.5,High-Speed,High School
STU13948,23,Male,Low,22.5,Moderate,High School
STU13949,21,Male,High,5.0,High-Speed,Masters
STU13950,20,Male,Low,17.8,Moderate,Bachelors
STU13951,22,Female,Medium,1.6,Moderate,High School
STU13952,24,Female,Low,0.2,High-Speed,Masters
STU13953,23,Male,Medium,14.6,Moderate,High School
STU13954,18,Male,High,0.7,Moderate,Bachelors
STU13955,21,Female,Low,42.4,High-Speed,Bachelors
STU13956,23,Female,Medium,10.7,High-Speed,High School
STU13957,25,Male,Medium,13.3,Moderate,High School
STU13958,18,Male,High,2.7,Moderate,High School
STU13959,20,Male,High,10.6,Moderate,Bachelors
STU13960,19,Female,Low,0.4,Moderate,Bachelors
STU13961,23,Male,Low,17.3,Moderate,High School
STU13962,21,Male,Medium,1.8,Moderate,Doctorate
STU13963,18,Female,Medium,11.4,High-Speed,High School
STU13964,25,Male,Medium,2.4,High-Speed,High School
STU13965,18,Female,Low,0.7,Limited,High School
STU13966,23,Male,Low,6.2,High-Speed,High School
STU13967,18,Male,Medium,1.8,High-Speed,Doctorate
STU13968,19,Female,Low,12.4,Moderate,High School
STU13969,18,Male,High,2.6,High-Speed,Bachelors
STU13970,24,Female,Low,4.0,High-Speed,Masters
STU13971,22,Female,Low,8.0,High-Speed,Bachelors
STU13972,24,Male,High,3.2,Moderate,High School
STU13973,22,Female,Medium,4.5,Limited,Masters
STU13974,18,Male,Medium,16.1,High-Speed,Bachelors
STU13975,25,Female,Low,1.9,High-Speed,High School
STU13976,25,Male,Medium,0.8,High-Speed,Bachelors
STU13977,23,Female,Medium,3.8,High-Speed,Masters
STU13978,25,Male,Medium,5.2,High-Speed,Bachelors
STU13979,22,Male,High,7.4,High-Speed,Bachelors
STU13980,21,Female,Medium,4.4,High-Speed,Doctorate
STU13981,22,Female,Medium,14.8,High-Speed,Bachelors
STU13982,24,Male,Medium,0.4,High-Speed,High School
STU13983,18,Male,Medium,5.4,Moderate,High School
STU13984,23,Female,Low,4.6,Moderate,Bachelors
STU13985,20,Female,Medium,9.9,Limited,High School
STU13986,23,Male,Medium,32.2,Moderate,Doctorate
STU13987,23,Male,Medium,6.8,High-Speed,Bachelors
STU13988,23,Male,Medium,41.2,Moderate,Bachelors
STU13989,21,Female,Medium,3.4,High-Speed,Bachelors
STU13990,19,Male,High,0.3,Moderate,Bachelors
STU13991,24,Male,Low,1.7,Moderate,High School
STU13992,18,Female,Medium,4.8,Moderate,High School
STU13993,19,Male,Medium,3.6,Limited,Bachelors
STU13994,20,Female,Medium,1.0,Moderate,Masters
STU13995,19,Male,Medium,5.4,Moderate,Bachelors
STU13996,18,Male,Low,3.9,High-Speed,High School
STU13997,24,Male,Medium,1.2,Limited,High School
STU13998,24,Female,Low,3.3,High-Speed,Masters
STU13999,18,Male,High,20.7,Limited,Masters
STU14000,20,Female,Medium,3.4,High-Speed,High School
STU14001,18,Female,High,11.9,High-Speed,Bachelors
STU14002,20,Female,Medium,9.0,Moderate,Bachelors
STU14003,20,Male,Medium,5.3,High-Speed,Bachelors
STU14004,18,Male,Medium,2.6,Moderate,Masters
STU14005,22,Male,High,4.4,High-Speed,High School
STU14006,24,Male,High,8.5,Moderate,Bachelors
STU14007,20,Male,Low,4.1,Moderate,High School
STU14008,18,Female,Medium,2.3,Moderate,High School
STU14009,25,Male,Medium,1.2,High-Speed,Bachelors
STU14010,22,Male,Low,20.1,High-Speed,High School
STU14011,24,Male,Medium,5.5,Moderate,Bachelors
STU14012,20,Female,High,9.3,High-Speed,High School
STU14013,24,Male,Medium,6.4,High-Speed,Bachelors
STU14014,22,Female,Medium,19.6,Moderate,High School
STU14015,24,Male,Medium,7.5,High-Speed,Bachelors
STU14016,21,Female,Medium,6.2,High-Speed,Bachelors
STU14017,23,Female,Low,24.6,High-Speed,Doctorate
STU14018,21,Male,Medium,12.1,High-Speed,Masters
STU14019,22,Male,High,1.1,Moderate,High School
STU14020,20,Male,Medium,1.9,High-Speed,High School
STU14021,18,Male,Low,14.7,Limited,Bachelors
STU14022,19,Female,Low,17.2,High-Speed,Bachelors
STU14023,18,Female,Low,7.5,High-Speed,High School
STU14024,24,Female,Medium,7.7,High-Speed,High School
STU14025,19,Female,Medium,9.5,High-Speed,Bachelors
STU14026,19,Male,Low,5.5,Moderate,Masters
STU14027,24,Male,High,10.8,Moderate,Masters
STU14028,24,Female,Medium,1.1,High-Speed,High School
STU14029,20,Male,Medium,30.9,Moderate,High School
STU14030,22,Female,High,13.2,High-Speed,High School
STU14031,25,Male,Low,9.5,High-Speed,Bachelors
STU14032,18,Male,High,3.6,High-Speed,Bachelors
STU14033,22,Other,Low,1.7,Limited,Bachelors
STU14034,21,Male,Medium,5.0,High-Speed,Bachelors
STU14035,20,Other,High,10.3,Moderate,High School
STU14036,20,Female,High,9.5,High-Speed,High School
STU14037,25,Female,Medium,4.6,High-Speed,Masters
STU14038,21,Female,Medium,9.0,High-Speed,High School
STU14039,18,Female,Medium,16.0,Moderate,High School
STU14040,23,Female,High,0.3,Moderate,Bachelors
STU14041,21,Male,Low,5.7,High-Speed,Bachelors
STU14042,18,Male,High,13.5,Moderate,Masters
STU14043,19,Female,Medium,7.5,High-Speed,High School
STU14044,24,Male,Medium,10.0,Limited,Bachelors
STU14045,20,Male,Medium,6.9,Moderate,Bachelors
STU14046,18,Male,Medium,45.7,Moderate,Masters
STU14047,22,Female,High,0.5,Moderate,Bachelors
STU14048,25,Female,Medium,6.4,High-Speed,Masters
STU14049,24,Male,High,0.9,Moderate,High School
STU14050,22,Female,Low,1.7,High-Speed,Bachelors
STU14051,24,Female,Medium,4.6,High-Speed,Bachelors
STU14052,20,Female,High,1.6,High-Speed,High School
STU14053,21,Female,Medium,31.5,High-Speed,High School
STU14054,23,Female,Medium,27.9,High-Speed,Bachelors
STU14055,21,Male,Medium,3.9,High-Speed,High School
STU14056,18,Female,High,9.7,High-Speed,Masters
STU14057,25,Male,High,7.2,High-Speed,Bachelors
STU14058,21,Female,Low,16.1,Moderate,High School
STU14059,20,Other,High,9.4,High-Speed,Bachelors
STU14060,25,Male,Medium,0.0,Moderate,High School
STU14061,18,Male,Low,13.7,High-Speed,Bachelors
STU14062,19,Female,High,13.1,High-Speed,Bachelors
STU14063,21,Male,Medium,6.8,High-Speed,Masters
STU14064,21,Female,High,22.2,High-Speed,Bachelors
STU14065,23,Male,Low,22.7,Moderate,Masters
STU14066,18,Male,Low,7.1,Moderate,Bachelors
STU14067,22,Female,Medium,8.9,High-Speed,Bachelors
STU14068,21,Female,Low,53.8,High-Speed,Bachelors
STU14069,20,Female,Medium,3.4,Moderate,Bachelors
STU14070,21,Male,Low,3.7,High-Speed,High School
STU14071,23,Female,Medium,1.9,High-Speed,Masters
STU14072,19,Female,Low,21.5,Moderate,Bachelors
STU14073,23,Female,Low,13.0,High-Speed,High School
STU14074,21,Female,Medium,1.1,Limited,Doctorate
STU14075,25,Female,Low,38.0,Moderate,High School
STU14076,22,Male,Medium,12.5,High-Speed,Masters
STU14077,24,Male,High,18.1,High-Speed,High School
STU14078,21,Female,Medium,0.5,High-Speed,Bachelors
STU14079,18,Male,High,6.7,High-Speed,Bachelors
STU14080,21,Female,Low,11.4,Limited,Bachelors
STU14081,22,Male,Low,7.4,Moderate,High School
STU14082,18,Female,High,10.4,High-Speed,High School
STU14083,20,Female,Medium,16.2,High-Speed,High School
STU14084,25,Male,Medium,4.5,High-Speed,Masters
STU14085,18,Male,Medium,17.9,High-Speed,High School
STU14086,23,Male,Medium,1.7,Moderate,Bachelors
STU14087,19,Female,Low,3.0,Moderate,Masters
STU14088,23,Female,Medium,0.4,High-Speed,Masters
STU14089,24,Male,Medium,4.3,High-Speed,High School
STU14090,18,Female,Medium,4.5,Moderate,Masters
STU14091,20,Male,High,15.5,High-Speed,High School
STU14092,21,Male,Medium,10.1,Moderate,Bachelors
STU14093,25,Female,Low,5.5,High-Speed,Bachelors
STU14094,18,Male,High,10.0,Moderate,High School
STU14095,23,Male,Medium,0.5,Moderate,High School
STU14096,18,Male,Medium,1.9,Moderate,Bachelors
STU14097,18,Male,Low,9.4,Limited,Bachelors
STU14098,18,Male,Low,9.7,Limited,Masters
STU14099,20,Male,Medium,14.1,Moderate,High School
STU14100,25,Female,Medium,4.9,Limited,Masters
STU14101,22,Male,High,12.2,Moderate,Bachelors
STU14102,22,Female,High,10.9,Moderate,Doctorate
STU14103,18,Male,High,31.4,High-Speed,Bachelors
STU14104,20,Male,Medium,2.3,High-Speed,Masters
STU14105,20,Female,Medium,7.6,Moderate,High School
STU14106,24,Female,Medium,8.7,High-Speed,Bachelors
STU14107,18,Male,Low,62.8,Moderate,High School
STU14108,23,Female,Low,2.1,High-Speed,High School
STU14109,23,Female,Medium,7.0,High-Speed,Bachelors
STU14110,19,Female,High,4.0,Moderate,Bachelors
STU14111,25,Female,Low,7.1,Limited,High School
STU14112,18,Male,Low,2.5,High-Speed,Bachelors
STU14113,19,Male,High,0.5,Moderate,Bachelors
STU14114,23,Female,Low,8.1,Moderate,High School
STU14115,23,Male,Medium,3.9,High-Speed,Bachelors
STU14116,18,Female,Medium,1.9,High-Speed,Bachelors
STU14117,19,Male,Low,3.7,High-Speed,High School
STU14118,19,Male,High,0.5,High-Speed,Bachelors
STU14119,18,Female,Low,28.5,High-Speed,Bachelors
STU14120,25,Male,Medium,8.3,High-Speed,Masters
STU14121,24,Female,Low,16.0,High-Speed,High School
STU14122,19,Female,Low,5.2,Moderate,Masters
STU14123,24,Female,Low,22.2,High-Speed,High School
STU14124,21,Female,Low,6.3,Moderate,Bachelors
STU14125,25,Female,Low,8.1,High-Speed,High School
STU14126,23,Female,Medium,6.4,Moderate,Masters
STU14127,22,Female,Medium,12.6,Moderate,Bachelors
STU14128,25,Male,Medium,7.9,High-Speed,High School
STU14129,24,Male,Medium,3.0,Limited,High School
STU14130,24,Male,High,1.5,Moderate,High School
STU14131,24,Male,High,8.9,Moderate,High School
STU14132,20,Female,Medium,6.4,Moderate,Bachelors
STU14133,25,Female,High,1.0,High-Speed,Bachelors
STU14134,19,Female,Medium,4.8,High-Speed,Masters
STU14135,19,Male,Medium,6.9,High-Speed,Doctorate
STU14136,20,Female,Medium,16.7,High-Speed,Bachelors
STU14137,19,Male,Medium,0.8,High-Speed,High School
STU14138,20,Female,Medium,4.1,Moderate,High School
STU14139,24,Female,Medium,16.4,High-Speed,Bachelors
STU14140,18,Male,High,9.9,Limited,Bachelors
STU14141,25,Male,High,3.3,High-Speed,Bachelors
STU14142,21,Male,Medium,17.7,High-Speed,Doctorate
STU14143,24,Female,Medium,6.5,High-Speed,Masters
STU14144,21,Female,Low,6.6,High-Speed,High School
STU14145,23,Female,Low,35.7,Limited,High School
STU14146,24,Male,Medium,27.9,Moderate,Masters
STU14147,22,Male,Medium,4.2,High-Speed,Masters
STU14148,19,Female,Low,1.4,Limited,High School
STU14149,22,Female,High,3.7,Moderate,Bachelors
STU14150,18,Male,Medium,0.3,High-Speed,Bachelors
STU14151,21,Male,Medium,0.2,Moderate,Bachelors
STU14152,25,Female,Low,4.8,Moderate,High School
STU14153,24,Male,Low,26.9,High-Speed,Masters
STU14154,25,Male,High,19.5,Moderate,Bachelors
STU14155,18,Male,Medium,6.8,High-Speed,High School
STU14156,18,Female,High,7.9,High-Speed,Bachelors
STU14157,19,Female,High,0.1,High-Speed,Bachelors
STU14158,18,Female,Medium,2.3,Limited,Masters
STU14159,24,Female,Low,0.2,Moderate,High School
STU14160,24,Female,High,13.3,High-Speed,Doctorate
STU14161,25,Male,High,1.5,High-Speed,High School
STU14162,25,Female,Medium,19.3,High-Speed,Bachelors
STU14163,21,Male,Medium,9.8,Moderate,Bachelors
STU14164,24,Female,Medium,2.5,High-Speed,Bachelors
STU14165,22,Male,Medium,1.6,Moderate,Bachelors
STU14166,21,Male,Medium,9.4,Limited,Masters
STU14167,19,Male,High,22.0,Moderate,Bachelors
STU14168,21,Male,Medium,12.0,High-Speed,Bachelors
STU14169,20,Male,Low,4.1,High-Speed,High School
STU14170,25,Male,Medium,8.4,High-Speed,High School
STU14171,22,Other,Low,3.5,Moderate,High School
STU14172,25,Male,Low,67.2,Moderate,Doctorate
STU14173,20,Female,High,13.1,High-Speed,Bachelors
STU14174,20,Female,Low,9.1,High-Speed,Doctorate
STU14175,23,Other,Low,5.2,Moderate,High School
STU14176,24,Female,Medium,9.1,High-Speed,Bachelors
STU14177,19,Female,Medium,4.0,High-Speed,High School
STU14178,18,Male,Medium,0.3,Moderate,Bachelors
STU14179,20,Male,Low,4.8,High-Speed,High School
STU14180,21,Male,Low,25.3,Moderate,High School
STU14181,18,Female,Low,9.4,Moderate,Bachelors
STU14182,21,Female,Medium,0.8,Moderate,High School
STU14183,25,Male,Low,20.5,High-Speed,Bachelors
STU14184,21,Male,High,3.0,High-Speed,Bachelors
STU14185,18,Female,Medium,2.7,High-Speed,Bachelors
STU14186,18,Male,Low,3.3,High-Speed,Doctorate
STU14187,24,Female,Medium,8.2,Limited,High School
STU14188,21,Female,Medium,7.5,Moderate,Bachelors
STU14189,19,Female,Medium,6.4,High-Speed,Masters
STU14190,24,Female,Low,12.0,Limited,Bachelors
STU14191,22,Female,Medium,3.6,Moderate,High School
STU14192,23,Female,Medium,14.5,High-Speed,Masters
STU14193,22,Female,High,1.8,High-Speed,High School
STU14194,19,Female,Low,14.5,High-Speed,High School
STU14195,24,Male,Medium,10.4,Limited,High School
STU14196,23,Male,Medium,10.9,High-Speed,High School
STU14197,24,Male,High,6.2,Moderate,High School
STU14198,18,Male,High,10.4,High-Speed,High School
STU14199,23,Female,Low,0.8,Moderate,Bachelors
STU14200,25,Female,Low,18.1,High-Speed,High School
STU14201,21,Male,Medium,0.5,Limited,High School
STU14202,22,Male,Low,1.5,Limited,Bachelors
STU14203,23,Female,Medium,8.2,High-Speed,High School
STU14204,21,Male,Low,12.8,Moderate,High School
STU14205,24,Male,Medium,0.8,Moderate,Bachelors
STU14206,19,Female,High,24.1,Limited,High School
STU14207,23,Female,High,34.5,High-Speed,High School
STU14208,21,Male,Medium,8.8,High-Speed,Bachelors
STU14209,24,Male,Medium,6.2,Moderate,Bachelors
STU14210,24,Male,High,12.8,Moderate,Bachelors
STU14211,24,Female,Low,3.8,High-Speed,Masters
STU14212,19,Female,Medium,6.5,Moderate,Bachelors
STU14213,18,Male,Medium,23.5,High-Speed,Bachelors
STU14214,19,Female,Low,29.6,Moderate,High School
STU14215,19,Female,Medium,24.9,High-Speed,Bachelors
STU14216,25,Male,Low,2.9,High-Speed,High School
STU14217,22,Female,Medium,2.5,High-Speed,Bachelors
STU14218,24,Female,Low,3.4,High-Speed,Bachelors
STU14219,21,Male,Medium,5.5,High-Speed,Bachelors
STU14220,23,Male,Low,3.6,High-Speed,Masters
STU14221,22,Female,High,4.5,High-Speed,Masters
STU14222,24,Female,Medium,9.2,High-Speed,High School
STU14223,20,Female,Medium,13.7,Moderate,High School
STU14224,19,Female,Medium,12.6,High-Speed,Masters
STU14225,20,Female,Medium,16.0,High-Speed,Bachelors
STU14226,24,Male,Low,0.3,Moderate,Bachelors
STU14227,22,Female,Medium,0.5,Limited,Bachelors
STU14228,21,Male,Low,14.8,Moderate,Bachelors
STU14229,22,Male,Low,7.2,High-Speed,Doctorate
STU14230,25,Female,Medium,8.2,Moderate,Bachelors
STU14231,21,Female,Low,0.5,Limited,Bachelors
STU14232,21,Male,Medium,2.8,High-Speed,Bachelors
STU14233,24,Female,Medium,9.7,Limited,Masters
STU14234,18,Male,Medium,18.6,High-Speed,Bachelors
STU14235,24,Male,Medium,23.6,High-Speed,Bachelors
STU14236,19,Male,Medium,6.6,High-Speed,Doctorate
STU14237,22,Female,Medium,7.5,Moderate,Bachelors
STU14238,21,Female,Medium,17.0,High-Speed,High School
STU14239,24,Male,Low,7.3,High-Speed,Bachelors
STU14240,24,Female,Medium,6.9,High-Speed,Bachelors
STU14241,22,Male,Medium,22.4,High-Speed,High School
STU14242,22,Female,Medium,14.8,High-Speed,Bachelors
STU14243,25,Male,High,22.8,High-Speed,Bachelors
STU14244,21,Male,High,2.3,High-Speed,Bachelors
STU14245,23,Female,Low,7.1,Limited,Bachelors
STU14246,25,Male,Low,17.6,High-Speed,Bachelors
STU14247,20,Male,Low,1.1,High-Speed,Doctorate
STU14248,19,Female,Low,15.0,High-Speed,High School
STU14249,19,Female,Low,1.9,High-Speed,High School
STU14250,23,Male,Medium,15.7,High-Speed,Bachelors
STU14251,18,Male,High,9.0,High-Speed,Bachelors
STU14252,25,Male,Medium,2.0,Moderate,High School
STU14253,23,Female,Low,6.1,High-Speed,High School
STU14254,18,Male,Medium,10.9,High-Speed,Bachelors
STU14255,18,Female,Medium,9.5,High-Speed,High School
STU14256,23,Other,High,5.3,Moderate,Bachelors
STU14257,19,Male,High,21.8,Moderate,Bachelors
STU14258,20,Male,High,7.0,High-Speed,Bachelors
STU14259,19,Male,Medium,6.7,High-Speed,High School
STU14260,24,Male,Medium,0.6,Limited,Bachelors
STU14261,19,Female,Low,24.2,High-Speed,Bachelors
STU14262,19,Male,Medium,1.9,High-Speed,Masters
STU14263,25,Male,Low,7.1,High-Speed,Masters
STU14264,23,Female,Medium,15.5,High-Speed,High School
STU14265,23,Male,Medium,2.3,Limited,High School
STU14266,24,Female,Low,7.1,Limited,High School
STU14267,24,Male,Low,2.6,Moderate,High School
STU14268,25,Female,Low,13.5,High-Speed,Bachelors
STU14269,23,Female,Low,7.9,High-Speed,Bachelors
STU14270,19,Female,Low,18.4,High-Speed,High School
STU14271,20,Female,Low,21.4,Limited,Bachelors
STU14272,18,Male,Low,9.9,Moderate,Masters
STU14273,22,Male,Low,12.3,High-Speed,Bachelors
STU14274,18,Female,High,7.6,High-Speed,High School
STU14275,24,Female,Medium,4.6,High-Speed,Bachelors
STU14276,24,Male,Low,9.9,Limited,Bachelors
STU14277,18,Male,Medium,22.7,High-Speed,Masters
STU14278,22,Male,High,5.1,High-Speed,High School
STU14279,19,Male,Medium,3.6,High-Speed,Bachelors
STU14280,20,Male,Low,4.7,High-Speed,Bachelors
STU14281,20,Female,Medium,5.4,Limited,Bachelors
STU14282,18,Male,Medium,0.7,Limited,Bachelors
STU14283,22,Male,Medium,6.6,Limited,High School
STU14284,25,Female,Medium,6.5,Moderate,Bachelors
STU14285,24,Female,High,8.4,High-Speed,High School
STU14286,21,Female,High,4.3,High-Speed,High School
STU14287,19,Female,Medium,9.0,High-Speed,Bachelors
